vendor_id,component_id,promised_date,actual_date,qty_ordered,qty_received,order_month,seasonal_flag,component_lead_days,criticality_score,on_time_rate_12m,hist_avg_delay_days,hist_fulfillment_rate,port_congestion_idx,weather_risk_score,news_sentiment,currency_volatility,high_risk,delay_days,fulfillment_ratio
VND_GAMMA,SWITCH_S,2023-06-21,2023-06-20,2942,2942,6,0,6,0.65,0.9022,0.414,0.9646,1.52,0.0,0.363,0.701,0,-1,1.0
VND_ZETA,SWITCH_S,2021-10-06,2021-10-07,2661,2661,10,0,6,0.65,0.9295,0.216,0.9688,2.08,0.04,-0.007,0.366,0,1,1.0
VND_EPSILON,CABLE_R,2022-02-16,2022-02-19,4124,3835,2,0,8,0.7,0.7458,1.117,0.9123,3.97,2.95,-0.443,1.143,1,3,0.9299224054316197
VND_BETA,CABLE_R,2023-03-27,2023-03-28,2814,2814,3,0,8,0.7,0.5716,2.597,0.8242,7.31,4.89,-0.841,3.19,1,1,1.0
VND_ZETA,BLADE_X,2023-10-03,2023-10-03,4917,4233,10,0,12,0.85,0.8667,0.565,0.9736,2.08,0.04,-0.007,0.366,0,0,0.8608907870652837
VND_GAMMA,SCREW_M4,2023-02-10,2023-02-10,2496,2496,2,0,5,0.4,0.9203,0.28,1.0,0.13,0.0,-0.083,0.079,0,0,1.0
VND_GAMMA,SWITCH_S,2021-08-22,2021-08-21,7835,7835,8,0,6,0.65,0.9264,-0.074,0.9847,2.14,2.59,-0.277,0.173,0,-1,1.0
VND_EPSILON,SCREW_M4,2022-01-04,2022-01-04,5784,4797,1,1,5,0.4,0.7517,2.039,0.8922,5.06,3.05,-0.408,1.754,0,0,0.8293568464730291
VND_ZETA,MOTOR_X,2023-08-04,2023-08-06,7924,7924,8,0,14,0.95,0.8745,0.706,0.9784,1.44,0.77,0.404,0.0,0,2,1.0
VND_DELTA,SCREW_M4,2022-08-20,2022-08-22,7009,6147,8,0,5,0.4,0.3902,4.936,0.806,10.0,7.14,-1.0,3.931,0,2,0.8770152660864603
VND_DELTA,BATTERY_A,2023-10-20,2023-10-27,1340,956,10,0,10,0.9,0.3887,4.379,0.7634,10.0,5.94,-1.0,3.793,1,7,0.7134328358208956
VND_BETA,BLADE_X,2022-06-02,2022-06-06,5595,4075,6,0,12,0.85,0.4727,3.228,0.8568,8.51,4.55,-0.832,3.415,0,4,0.7283288650580876
VND_ZETA,CASING_B,2023-05-17,2023-05-17,6664,6664,5,0,7,0.6,0.926,0.377,0.9923,3.15,0.0,0.105,0.83,0,0,1.0
VND_ALPHA,SWITCH_S,2023-07-09,2023-07-09,5098,4463,7,0,6,0.65,0.8549,1.58,0.9172,2.66,1.71,-0.565,1.15,0,0,0.8754413495488427
VND_EPSILON,BEARING_01,2023-04-01,2023-04-01,4577,4520,4,0,11,0.8,0.6872,2.188,0.9031,3.47,1.86,-0.305,1.806,0,0,0.9875464277911296
VND_EPSILON,SWITCH_S,2021-03-17,2021-03-18,6677,6066,3,0,6,0.65,0.7474,1.225,0.9047,5.21,3.36,-0.135,2.022,1,1,0.90849183765164
VND_ZETA,CABLE_R,2021-06-24,2021-06-26,1095,1074,6,0,8,0.7,0.9061,0.28,1.0,0.95,0.58,-1.0,0.11,0,2,0.9808219178082191
VND_ZETA,SCREW_M4,2022-12-29,2022-12-29,1562,1495,12,1,5,0.4,0.9035,0.411,0.9831,4.01,0.19,-0.074,0.755,0,0,0.9571062740076824
VND_EPSILON,MOTOR_X,2023-03-30,2023-03-30,6365,6365,3,0,14,0.95,0.7384,1.106,0.9298,5.21,3.36,-0.135,2.022,1,0,1.0
VND_DELTA,CABLE_R,2021-08-05,2021-08-12,286,264,8,0,8,0.7,0.3616,4.192,0.7864,10.0,7.14,-1.0,3.931,1,7,0.9230769230769231
VND_GAMMA,BATTERY_A,2022-03-31,2022-03-31,4383,4383,3,0,10,0.9,0.9718,-0.569,0.9898,1.39,0.8,0.586,0.47,0,0,1.0
VND_DELTA,SCREW_M4,2023-02-06,2023-02-11,3404,3032,2,0,5,0.4,0.3674,4.871,0.7769,10.0,7.1,-1.0,3.739,1,5,0.8907168037602821
VND_ZETA,BEARING_01,2023-10-22,2023-10-24,1434,1434,10,0,11,0.8,0.8863,0.299,0.9696,2.08,0.04,-0.007,0.366,0,2,1.0
VND_ALPHA,CABLE_R,2023-09-16,2023-09-17,1056,932,9,0,8,0.7,0.8659,0.499,0.9607,3.19,0.54,0.027,0.512,1,1,0.8825757575757576
VND_DELTA,BLADE_X,2021-06-25,2021-07-04,1150,833,6,0,12,0.85,0.3822,4.376,0.8044,10.0,7.21,-1.0,4.359,1,9,0.7243478260869565
VND_GAMMA,CASING_B,2022-10-01,2022-09-29,3010,3010,10,0,7,0.6,0.9265,0.967,0.9777,0.49,0.87,-0.256,1.02,0,-2,1.0
VND_BETA,BEARING_01,2023-12-04,2023-12-08,4156,4118,12,1,11,0.8,0.5233,2.507,0.9129,7.45,6.37,-1.0,2.215,1,4,0.9908565928777671
VND_DELTA,CABLE_R,2021-07-19,2021-07-24,3789,3117,7,0,8,0.7,0.3642,4.261,0.8284,10.0,6.05,-1.0,3.274,1,5,0.8226444972288203
VND_GAMMA,BEARING_01,2021-05-18,2021-05-18,2659,2346,5,0,11,0.8,0.8693,-0.833,1.0,1.61,2.86,-0.038,0.521,0,0,0.8822865738999623
VND_ZETA,MOTOR_X,2021-08-24,2021-08-24,385,385,8,0,14,0.95,0.9144,0.307,1.0,1.44,0.77,0.404,0.0,0,0,1.0
VND_ZETA,CABLE_R,2021-08-12,2021-08-11,5747,5516,8,0,8,0.7,0.9201,0.651,0.9814,1.44,0.77,0.404,0.0,0,-1,0.9598051157125457
VND_ZETA,CASING_B,2022-05-15,2022-05-16,4427,3919,5,0,7,0.6,0.935,0.08,0.9726,3.15,0.0,0.105,0.83,0,1,0.8852496046984414
VND_EPSILON,CASING_B,2021-11-24,2021-11-28,2911,2634,11,1,7,0.6,0.7074,1.311,0.9516,4.9,3.65,0.183,1.854,1,4,0.9048436963242872
VND_DELTA,SWITCH_S,2022-04-20,2022-04-23,6735,5517,4,0,6,0.65,0.2751,4.006,0.7987,10.0,7.27,-1.0,3.863,1,3,0.8191536748329621
VND_ZETA,SWITCH_S,2022-01-13,2022-01-14,1726,1531,1,1,6,0.65,0.9629,0.015,1.0,1.09,2.03,0.123,0.866,0,1,0.8870220162224797
VND_DELTA,SWITCH_S,2021-03-01,2021-03-09,6240,4160,3,0,6,0.65,0.3485,4.859,0.8039,9.67,7.03,-1.0,3.314,1,8,0.6666666666666666
VND_DELTA,SCREW_M4,2023-05-30,2023-05-31,3385,2323,5,0,5,0.4,0.3223,4.307,0.7675,9.38,7.59,-0.912,3.272,1,1,0.6862629246676514
VND_ZETA,MOTOR_X,2022-03-16,2022-03-16,1885,1798,3,0,14,0.95,0.9408,0.573,0.9647,3.65,1.04,-0.406,0.887,0,0,0.9538461538461539
VND_ZETA,BLADE_X,2021-05-09,2021-05-09,4929,4626,5,0,12,0.85,0.8903,-0.178,1.0,3.15,0.0,0.105,0.83,0,0,0.938527084601339
VND_EPSILON,BATTERY_A,2022-01-18,2022-01-21,3196,2937,1,1,10,0.9,0.7535,1.463,0.9767,5.06,3.05,-0.408,1.754,1,3,0.9189612015018773
VND_BETA,CABLE_R,2023-07-27,2023-07-28,1133,1056,7,0,8,0.7,0.5664,2.943,0.8824,8.11,6.76,-1.0,3.129,1,1,0.9320388349514563
VND_ZETA,BLADE_X,2023-09-30,2023-09-30,4523,4482,9,0,12,0.85,0.8829,1.149,1.0,3.04,0.65,-0.322,0.705,0,0,0.9909352199867345
VND_EPSILON,CABLE_R,2023-03-07,2023-03-09,5207,4893,3,0,8,0.7,0.7703,1.707,0.9308,5.21,3.36,-0.135,2.022,0,2,0.9396965623199539
VND_EPSILON,SWITCH_S,2021-08-22,2021-08-22,3050,2624,8,0,6,0.65,0.7299,1.514,0.9899,7.16,0.93,-0.254,0.955,1,0,0.860327868852459
VND_DELTA,CABLE_R,2021-12-20,2021-12-21,6866,5256,12,1,8,0.7,0.3382,4.689,0.7787,9.5,6.79,-1.0,3.943,1,1,0.765511214681037
VND_EPSILON,BLADE_X,2021-06-23,2021-06-26,5705,5316,6,0,12,0.85,0.7523,1.577,0.9105,5.8,3.45,-0.555,1.904,0,3,0.9318141980718668
VND_GAMMA,CASING_B,2021-08-30,2021-08-30,2154,2154,8,0,7,0.6,0.9501,0.466,1.0,2.14,2.59,-0.277,0.173,0,0,1.0
VND_ALPHA,BLADE_X,2022-01-10,2022-01-10,3258,3258,1,1,12,0.85,0.9011,0.934,0.9352,3.7,2.96,-0.026,1.609,1,0,1.0
VND_EPSILON,CASING_B,2023-03-07,2023-03-08,3626,3242,3,0,7,0.6,0.7086,1.618,0.8851,5.21,3.36,-0.135,2.022,1,1,0.8940981798124655
VND_EPSILON,CASING_B,2023-02-25,2023-03-01,3665,3621,2,0,7,0.6,0.6794,1.812,0.901,3.97,2.95,-0.443,1.143,1,4,0.9879945429740792
VND_DELTA,CASING_B,2021-12-21,2021-12-23,4745,3757,12,1,7,0.6,0.3327,4.399,0.8009,9.5,6.79,-1.0,3.943,1,2,0.7917808219178082
VND_DELTA,CASING_B,2022-08-15,2022-08-22,1349,1200,8,0,7,0.6,0.3811,4.509,0.7921,10.0,7.14,-1.0,3.931,0,7,0.8895478131949592
VND_GAMMA,CASING_B,2023-07-13,2023-07-11,5274,5274,7,0,7,0.6,0.949,0.781,0.9571,2.34,0.0,0.441,0.0,0,-2,1.0
VND_GAMMA,MOTOR_X,2021-01-20,2021-01-18,4169,4002,1,1,14,0.95,0.9967,0.259,0.9272,1.85,2.16,0.022,0.306,0,-2,0.9599424322379467
VND_BETA,CASING_B,2023-02-26,2023-03-02,4800,3949,2,0,7,0.6,0.4664,2.732,0.872,7.47,5.81,-0.631,3.173,0,4,0.8227083333333334
VND_DELTA,BEARING_01,2023-10-05,2023-10-08,3604,2494,10,0,11,0.8,0.3592,3.743,0.7584,10.0,5.94,-1.0,3.793,1,3,0.6920088790233074
VND_DELTA,BEARING_01,2021-12-09,2021-12-16,877,524,12,1,11,0.8,0.298,4.796,0.7852,9.5,6.79,-1.0,3.943,1,7,0.5974914481185861
VND_BETA,MOTOR_X,2022-08-22,2022-08-24,467,375,8,0,14,0.95,0.5176,3.433,0.8723,8.24,4.9,-0.912,2.005,1,2,0.8029978586723768
VND_BETA,BLADE_X,2022-08-15,2022-08-21,1577,1329,8,0,12,0.85,0.5803,2.034,0.8998,8.24,4.9,-0.912,2.005,1,6,0.8427393785668992
VND_EPSILON,BEARING_01,2023-10-12,2023-10-12,4703,4226,10,0,11,0.8,0.7466,1.363,0.956,4.13,3.48,-0.679,1.687,1,0,0.8985753774186689
VND_EPSILON,BATTERY_A,2021-08-22,2021-08-24,2394,2167,8,0,10,0.9,0.7237,1.426,0.9046,7.16,0.93,-0.254,0.955,0,2,0.9051796157059315
VND_EPSILON,CABLE_R,2021-03-27,2021-03-28,6425,6359,3,0,8,0.7,0.722,0.817,0.94,5.21,3.36,-0.135,2.022,1,1,0.9897276264591439
VND_EPSILON,BEARING_01,2022-03-24,2022-03-27,3682,3039,3,0,11,0.8,0.7535,1.748,0.8727,5.21,3.36,-0.135,2.022,0,3,0.825366648560565
VND_ZETA,BATTERY_A,2022-05-22,2022-05-22,2638,2391,5,0,10,0.9,0.872,0.499,1.0,3.15,0.0,0.105,0.83,0,0,0.9063684609552691
VND_DELTA,MOTOR_X,2022-06-23,2022-06-29,3055,2314,6,0,14,0.95,0.4267,4.712,0.7047,10.0,7.21,-1.0,4.359,1,6,0.7574468085106383
VND_DELTA,BATTERY_A,2021-08-29,2021-08-31,6553,5216,8,0,10,0.9,0.3957,4.519,0.7316,10.0,7.14,-1.0,3.931,1,2,0.7959713108499924
VND_BETA,SCREW_M4,2022-12-20,2022-12-24,7253,6477,12,1,5,0.4,0.5973,3.737,0.9061,7.45,6.37,-1.0,2.215,1,4,0.8930097890528057
VND_BETA,SWITCH_S,2021-10-13,2021-10-18,6629,5672,10,0,6,0.65,0.5607,2.381,0.8551,7.34,4.7,-0.665,2.932,1,5,0.8556343339870267
VND_BETA,SCREW_M4,2021-05-02,2021-05-04,4870,3563,5,0,5,0.4,0.5576,2.785,0.8844,8.96,6.56,-0.962,3.201,1,2,0.7316221765913757
VND_EPSILON,CABLE_R,2022-07-30,2022-07-30,5089,4752,7,0,8,0.7,0.7803,2.538,0.9641,4.08,2.56,-0.606,1.633,0,0,0.9337787384554922
VND_GAMMA,CASING_B,2022-08-23,2022-08-23,2570,2314,8,0,7,0.6,0.8964,0.473,0.9696,2.14,2.59,-0.277,0.173,0,0,0.9003891050583658
VND_EPSILON,BLADE_X,2021-07-15,2021-07-18,1310,1269,7,0,12,0.85,0.698,1.982,0.9483,4.08,2.56,-0.606,1.633,1,3,0.9687022900763359
VND_ALPHA,SWITCH_S,2022-07-22,2022-07-22,7302,7302,7,0,6,0.65,0.8453,0.81,0.9368,2.66,1.71,-0.565,1.15,1,0,1.0
VND_ZETA,CASING_B,2021-09-29,2021-10-01,2245,2063,9,0,7,0.6,0.9402,-0.005,0.9294,3.04,0.65,-0.322,0.705,0,2,0.9189309576837417
VND_ZETA,CASING_B,2022-10-22,2022-10-21,6986,6840,10,0,7,0.6,0.8625,-0.048,1.0,2.08,0.04,-0.007,0.366,0,-1,0.9791010592613799
VND_ZETA,SCREW_M4,2023-03-16,2023-03-17,4209,3614,3,0,5,0.4,0.872,0.552,0.9667,3.65,1.04,-0.406,0.887,0,1,0.8586362556426704
VND_EPSILON,CASING_B,2022-07-05,2022-07-05,5343,4426,7,0,7,0.6,0.7407,1.171,0.9145,4.08,2.56,-0.606,1.633,0,0,0.8283735728991204
VND_DELTA,SWITCH_S,2023-07-15,2023-07-24,818,637,7,0,6,0.65,0.4143,4.331,0.7361,10.0,6.05,-1.0,3.274,1,9,0.7787286063569682
VND_DELTA,BATTERY_A,2023-11-22,2023-12-02,6342,5604,11,1,10,0.9,0.4465,4.622,0.7876,10.0,9.01,-1.0,3.571,1,10,0.8836329233680227
VND_ZETA,BLADE_X,2023-01-26,2023-01-28,3924,3924,1,1,12,0.85,0.9653,0.37,0.9543,1.09,2.03,0.123,0.866,0,2,1.0
VND_GAMMA,BEARING_01,2021-01-06,2021-01-07,7318,5833,1,1,11,0.8,1.0,0.749,0.9762,1.85,2.16,0.022,0.306,0,1,0.7970757037441925
VND_ZETA,BATTERY_A,2023-07-28,2023-07-29,5400,5204,7,0,10,0.9,0.9375,0.556,0.98,1.63,0.0,0.462,0.0,0,1,0.9637037037037037
VND_ALPHA,CABLE_R,2023-12-31,2024-01-03,3458,2893,12,1,8,0.7,0.8435,0.918,0.9625,1.72,2.38,-0.358,1.423,0,3,0.8366107576633892
VND_DELTA,SCREW_M4,2022-03-10,2022-03-11,4252,2802,3,0,5,0.4,0.4115,4.91,0.7579,9.67,7.03,-1.0,3.314,1,1,0.6589840075258702
VND_GAMMA,BLADE_X,2022-08-04,2022-08-04,2966,2966,8,0,12,0.85,0.9816,0.688,0.9998,2.14,2.59,-0.277,0.173,0,0,1.0
VND_EPSILON,CASING_B,2023-09-21,2023-09-20,6657,6471,9,0,7,0.6,0.7272,1.046,0.9254,4.38,3.89,-0.441,1.169,0,-1,0.9720594862550699
VND_ZETA,CABLE_R,2021-04-10,2021-04-10,576,576,4,0,8,0.7,0.9038,0.306,0.9518,4.0,1.67,-0.484,0.326,0,0,1.0
VND_ZETA,BATTERY_A,2023-07-31,2023-08-01,333,305,7,0,10,0.9,0.8168,0.178,1.0,1.63,0.0,0.462,0.0,0,1,0.9159159159159159
VND_BETA,BATTERY_A,2023-06-23,2023-06-23,3939,2990,6,0,10,0.9,0.6051,2.846,0.8917,8.51,4.55,-0.832,3.415,0,0,0.759075907590759
VND_DELTA,MOTOR_X,2022-02-19,2022-02-17,5840,4020,2,0,14,0.95,0.3416,4.558,0.7784,10.0,7.1,-1.0,3.739,1,-2,0.6883561643835616
VND_ZETA,CASING_B,2022-09-11,2022-09-11,1502,1481,9,0,7,0.6,0.9377,1.357,0.917,3.04,0.65,-0.322,0.705,0,0,0.9860186418109188
VND_ALPHA,BLADE_X,2023-01-09,2023-01-11,2251,1987,1,1,12,0.85,0.7238,1.125,1.0,3.7,2.96,-0.026,1.609,0,2,0.8827187916481564
VND_GAMMA,BATTERY_A,2021-12-05,2021-12-06,624,571,12,1,10,0.9,0.933,0.119,0.9361,1.78,3.21,-0.462,0.474,0,1,0.9150641025641025
VND_ZETA,SWITCH_S,2022-09-18,2022-09-18,6147,6147,9,0,6,0.65,0.9817,0.275,1.0,3.04,0.65,-0.322,0.705,0,0,1.0
VND_DELTA,SCREW_M4,2021-07-06,2021-07-16,5964,4977,7,0,5,0.4,0.3804,4.405,0.7723,10.0,6.05,-1.0,3.274,0,10,0.8345070422535211
VND_ALPHA,BATTERY_A,2022-03-14,2022-03-14,4106,3957,3,0,10,0.9,0.8398,1.267,0.9581,2.73,2.14,-0.359,0.814,0,0,0.9637116415002436
VND_BETA,BATTERY_A,2022-04-09,2022-04-11,4455,3632,4,0,10,0.9,0.5426,2.16,0.9483,7.67,5.01,-1.0,2.322,1,2,0.815263748597082
VND_ALPHA,BEARING_01,2021-01-17,2021-01-17,5898,5669,1,1,11,0.8,0.7695,1.196,0.9897,3.7,2.96,-0.026,1.609,0,0,0.9611732790776535
VND_ALPHA,CABLE_R,2023-05-15,2023-05-17,5885,5885,5,0,8,0.7,0.8486,1.958,1.0,2.19,1.91,-0.492,0.435,0,2,1.0
VND_DELTA,CASING_B,2021-05-26,2021-05-28,2075,1438,5,0,7,0.6,0.4185,4.163,0.774,9.38,7.59,-0.912,3.272,1,2,0.6930120481927711
VND_ALPHA,SWITCH_S,2021-07-29,2021-07-31,1045,1045,7,0,6,0.65,0.737,0.991,0.9937,2.66,1.71,-0.565,1.15,0,2,1.0
VND_GAMMA,CABLE_R,2022-09-05,2022-09-05,1323,1283,9,0,8,0.7,0.9614,0.17,1.0,1.65,0.0,-0.445,0.427,0,0,0.9697656840513983
VND_BETA,SWITCH_S,2021-10-20,2021-10-24,760,670,10,0,6,0.65,0.5445,2.63,0.8708,7.34,4.7,-0.665,2.932,1,4,0.881578947368421
VND_EPSILON,MOTOR_X,2021-12-03,2021-12-07,3805,2901,12,1,14,0.95,0.68,1.557,0.9368,2.82,4.49,-0.659,1.941,0,4,0.7624178712220762
VND_ZETA,CABLE_R,2022-03-13,2022-03-13,5345,5345,3,0,8,0.7,0.8828,0.312,0.9983,3.65,1.04,-0.406,0.887,0,0,1.0
VND_DELTA,CASING_B,2023-06-26,2023-06-26,7244,6561,6,0,7,0.6,0.3834,5.197,0.8316,10.0,7.21,-1.0,4.359,1,0,0.9057150745444505
VND_ALPHA,SCREW_M4,2021-07-25,2021-07-26,1346,1165,7,0,5,0.4,0.8583,1.93,0.9595,2.66,1.71,-0.565,1.15,0,1,0.8655274888558693
VND_EPSILON,BATTERY_A,2023-02-26,2023-02-28,3079,3079,2,0,10,0.9,0.7373,1.751,0.9217,3.97,2.95,-0.443,1.143,0,2,1.0
VND_GAMMA,SWITCH_S,2021-10-14,2021-10-13,2229,2229,10,0,6,0.65,0.9454,0.162,1.0,0.49,0.87,-0.256,1.02,0,-1,1.0
VND_ZETA,BLADE_X,2021-06-22,2021-06-21,2232,2232,6,0,12,0.85,0.906,0.423,0.9598,0.95,0.58,-1.0,0.11,0,-1,1.0
VND_ZETA,BLADE_X,2021-02-24,2021-02-25,7145,7145,2,0,12,0.85,0.9399,0.431,0.992,0.68,0.31,-0.17,0.259,0,1,1.0
VND_BETA,BLADE_X,2023-11-27,2023-12-01,5171,4584,11,1,12,0.85,0.509,2.899,0.8501,7.62,7.21,-0.911,3.187,1,4,0.8864823051634113
VND_ZETA,SCREW_M4,2023-03-14,2023-03-14,2621,2244,3,0,5,0.4,0.9246,0.608,1.0,3.65,1.04,-0.406,0.887,0,0,0.8561617703166731
VND_BETA,MOTOR_X,2023-10-11,2023-10-12,3361,2740,10,0,14,0.95,0.4837,2.67,0.8519,7.34,4.7,-0.665,2.932,1,1,0.8152335614400475
VND_BETA,BATTERY_A,2023-10-21,2023-10-25,5427,4449,10,0,10,0.9,0.5391,2.794,0.8845,7.34,4.7,-0.665,2.932,0,4,0.8197899391929243
VND_EPSILON,BATTERY_A,2021-01-25,2021-01-27,3158,2843,1,1,10,0.9,0.7355,1.708,0.9428,5.06,3.05,-0.408,1.754,1,2,0.9002533248891703
VND_BETA,CABLE_R,2023-03-04,2023-03-03,7251,6412,3,0,8,0.7,0.5692,3.092,0.8592,7.31,4.89,-0.841,3.19,0,-1,0.8842918218176803
VND_GAMMA,SWITCH_S,2021-12-20,2021-12-20,6448,6142,12,1,6,0.65,0.9923,0.377,1.0,1.78,3.21,-0.462,0.474,0,0,0.9525434243176178
VND_ALPHA,BEARING_01,2021-02-04,2021-02-04,5011,4717,2,0,11,0.8,0.8499,1.13,1.0,2.97,1.37,0.254,1.307,0,0,0.941329076032728
VND_ALPHA,BATTERY_A,2022-06-21,2022-06-21,1967,1881,6,0,10,0.9,0.7498,1.048,0.9349,4.67,1.37,-0.2,0.43,0,0,0.9562785968479919
VND_ALPHA,MOTOR_X,2023-03-27,2023-03-27,4350,3743,3,0,14,0.95,0.8309,0.17,0.9572,2.73,2.14,-0.359,0.814,0,0,0.8604597701149426
VND_ZETA,BLADE_X,2023-10-24,2023-10-24,6484,5851,10,0,12,0.85,0.9862,0.003,0.9634,2.08,0.04,-0.007,0.366,0,0,0.9023750771128933
VND_DELTA,SWITCH_S,2023-04-04,2023-04-07,875,597,4,0,6,0.65,0.402,5.221,0.731,10.0,7.27,-1.0,3.863,1,3,0.6822857142857143
VND_GAMMA,CASING_B,2021-06-21,2021-06-20,2738,2738,6,0,7,0.6,0.9591,-0.015,0.9482,1.52,0.0,0.363,0.701,0,-1,1.0
VND_EPSILON,BATTERY_A,2022-02-21,2022-02-21,6819,6469,2,0,10,0.9,0.6933,2.192,0.9109,3.97,2.95,-0.443,1.143,0,0,0.9486728259275553
VND_EPSILON,CASING_B,2022-11-01,2022-11-02,3400,3093,11,1,7,0.6,0.7876,1.144,0.8843,4.9,3.65,0.183,1.854,1,1,0.9097058823529411
VND_GAMMA,BATTERY_A,2023-06-15,2023-06-15,6179,6179,6,0,10,0.9,0.9368,0.096,0.9945,1.52,0.0,0.363,0.701,0,0,1.0
VND_ALPHA,SCREW_M4,2022-05-16,2022-05-18,906,733,5,0,5,0.4,0.8692,1.042,1.0,2.19,1.91,-0.492,0.435,0,2,0.8090507726269316
VND_ALPHA,SWITCH_S,2023-07-18,2023-07-19,5215,4511,7,0,6,0.65,0.813,1.16,0.9708,2.66,1.71,-0.565,1.15,0,1,0.8650047938638543
VND_GAMMA,MOTOR_X,2021-12-26,2021-12-26,1178,1078,12,1,14,0.95,0.9757,0.312,0.9201,1.78,3.21,-0.462,0.474,0,0,0.9151103565365025
VND_ZETA,MOTOR_X,2021-10-09,2021-10-09,5946,5341,10,0,14,0.95,1.0,-0.029,0.9671,2.08,0.04,-0.007,0.366,0,0,0.898250924991591
VND_BETA,MOTOR_X,2023-10-14,2023-10-17,3040,2817,10,0,14,0.95,0.6234,2.506,0.93,7.34,4.7,-0.665,2.932,1,3,0.9266447368421052
VND_BETA,BLADE_X,2023-02-01,2023-02-04,1239,1239,2,0,12,0.85,0.4941,3.281,0.8854,7.47,5.81,-0.631,3.173,1,3,1.0
VND_ZETA,BLADE_X,2021-08-30,2021-08-31,6519,6519,8,0,12,0.85,0.9176,0.389,1.0,1.44,0.77,0.404,0.0,0,1,1.0
VND_GAMMA,MOTOR_X,2023-05-30,2023-05-30,2428,2070,5,0,14,0.95,0.9828,0.47,0.961,1.61,2.86,-0.038,0.521,0,0,0.8525535420098846
VND_GAMMA,BATTERY_A,2021-06-07,2021-06-07,4264,3648,6,0,10,0.9,0.9299,-0.026,0.978,1.52,0.0,0.363,0.701,0,0,0.8555347091932458
VND_EPSILON,BEARING_01,2023-01-08,2023-01-07,654,654,1,1,11,0.8,0.7801,1.188,0.9382,5.06,3.05,-0.408,1.754,0,-1,1.0
VND_EPSILON,BEARING_01,2021-12-08,2021-12-10,3212,2801,12,1,11,0.8,0.7485,1.355,0.9039,2.82,4.49,-0.659,1.941,1,2,0.8720423412204235
VND_GAMMA,CASING_B,2021-07-30,2021-07-29,7525,7525,7,0,7,0.6,1.0,1.335,0.954,2.34,0.0,0.441,0.0,0,-1,1.0
VND_BETA,BATTERY_A,2023-11-09,2023-11-14,221,216,11,1,10,0.9,0.5063,3.044,0.8176,7.62,7.21,-0.911,3.187,1,5,0.9773755656108597
VND_ALPHA,MOTOR_X,2022-05-16,2022-05-16,576,576,5,0,14,0.95,0.8611,1.24,1.0,2.19,1.91,-0.492,0.435,0,0,1.0
VND_GAMMA,BEARING_01,2023-02-24,2023-02-24,7738,7738,2,0,11,0.8,0.929,0.539,0.9383,0.13,0.0,-0.083,0.079,0,0,1.0
VND_BETA,CASING_B,2021-03-14,2021-03-14,4729,3779,3,0,7,0.6,0.6029,2.732,0.8824,7.31,4.89,-0.841,3.19,0,0,0.7991118629731444
VND_BETA,SWITCH_S,2022-10-22,2022-10-26,2233,2115,10,0,6,0.65,0.5108,2.914,0.8877,7.34,4.7,-0.665,2.932,1,4,0.9471562919838782
VND_ZETA,SWITCH_S,2022-10-18,2022-10-18,2422,2192,10,0,6,0.65,0.8996,0.009,0.9718,2.08,0.04,-0.007,0.366,0,0,0.9050371593724195
VND_EPSILON,BATTERY_A,2023-02-03,2023-02-06,1178,1068,2,0,10,0.9,0.7037,1.428,0.9711,3.97,2.95,-0.443,1.143,0,3,0.9066213921901528
VND_BETA,MOTOR_X,2022-04-03,2022-04-05,6789,6297,4,0,14,0.95,0.5589,2.321,0.9125,7.67,5.01,-1.0,2.322,1,2,0.927529827662395
VND_DELTA,MOTOR_X,2021-05-22,2021-05-27,7384,4639,5,0,14,0.95,0.3521,3.774,0.7861,9.38,7.59,-0.912,3.272,1,5,0.6282502708559047
VND_GAMMA,BEARING_01,2022-09-29,2022-09-29,2881,2881,9,0,11,0.8,0.9191,0.101,0.9746,1.65,0.0,-0.445,0.427,0,0,1.0
VND_EPSILON,BATTERY_A,2023-07-25,2023-07-25,265,256,7,0,10,0.9,0.7178,1.202,0.9201,4.08,2.56,-0.606,1.633,1,0,0.9660377358490566
VND_BETA,CABLE_R,2022-08-21,2022-08-21,4818,4421,8,0,8,0.7,0.4819,2.575,0.8701,8.24,4.9,-0.912,2.005,0,0,0.9176006641760066
VND_ZETA,BLADE_X,2022-05-12,2022-05-14,4000,3864,5,0,12,0.85,0.9105,0.648,0.8725,3.15,0.0,0.105,0.83,0,2,0.966
VND_EPSILON,CABLE_R,2023-10-08,2023-10-10,6529,6287,10,0,8,0.7,0.7367,1.965,0.9138,4.13,3.48,-0.679,1.687,0,2,0.9629345994792464
VND_ZETA,SCREW_M4,2022-05-18,2022-05-19,1433,1360,5,0,5,0.4,0.8517,0.149,0.9712,3.15,0.0,0.105,0.83,0,1,0.9490579204466155
VND_DELTA,MOTOR_X,2021-02-18,2021-02-21,2108,1345,2,0,14,0.95,0.4345,4.379,0.7553,10.0,7.1,-1.0,3.739,1,3,0.638045540796964
VND_ZETA,CABLE_R,2021-01-20,2021-01-22,7990,7990,1,1,8,0.7,0.9013,0.355,1.0,1.09,2.03,0.123,0.866,0,2,1.0
VND_ALPHA,CABLE_R,2023-02-10,2023-02-11,7155,7155,2,0,8,0.7,0.9229,0.1,0.9783,2.97,1.37,0.254,1.307,0,1,1.0
VND_ALPHA,BLADE_X,2022-02-25,2022-02-25,4540,4540,2,0,12,0.85,0.7771,1.275,0.9555,2.97,1.37,0.254,1.307,0,0,1.0
